StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,intro,Q111,Q112,Prolific ID,attention_check,pojazd_q1,pojazd_q2,pojazd_q3_1,language,age_1,gender,lawyer,experience_1,profession,profession_5_TEXT,study_year_1,uwagi,PROLIFIC_PID,przeszukanie,przeszukanie_case,info,info_case,info2_case
2023-03-30 16:14:12,2023-03-30 16:16:34,0,84.10.244.140,100,142,1,2023-03-30 16:16:34,R_24cREBBuVLAOrXL,,,,,50.3108,18.981,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5e42feb0c9987607f4f15455,2,3,3,6,1,21,1,4,,,,,,5e42feb0c9987607f4f15455,neutral,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i nic w nim nie znalazł.",yes,"Podstawa prawna: Art. 219. § 1. W celu wykrycia lub zatrzymania albo przymusowego doprowadzenia osoby podejrzanej, a także w celu znalezienia rzeczy mogących stanowić dowód w sprawie lub podlegających zajęciu w postępowaniu karnym, można dokonać przeszukania pomieszczeń i innych miejsc, jeżeli istnieją uzasadnione podstawy do przypuszczenia, że osoba podejrzana lub wymienione rzeczy tam się znajdują.
§ 2. W celu znalezienia rzeczy wymienionych w § 1 i pod warunkiem określonym w tym przepisie oraz z uwzględnieniem zasad i granic określonych w art. 227 można też dokonać przeszukania osoby, jej odzieży i podręcznych przedmiotów.","Komentarz: Według piśmiennictwa przypuszczenie o którym mowa jest subiektywnym sądem o tym, co było, jest lub będzie w rzeczywistości, powstającym w psychice człowieka pod wpływem posiadanych informacji o zdarzeniach, wiedzy o prawidłowościach występujących w otaczającym świecie, indywidualnej umiejętności kojarzenia faktów oraz innych czynników. Co więcej, decyzja o przeszukaniu musi mieć racjonalne uzasadnienie i opierać się na realnym prawdopodobieństwie wyprowadzonym z zebranych wiarygodnych informacji; nie jest dopuszczalne intuicyjne przeszukanie wszelkich miejsc, z którymi osoba poszukiwana miała kiedykolwiek kontakt."
2023-03-30 16:15:14,2023-03-30 16:16:35,0,83.25.116.27,100,80,1,2023-03-30 16:16:35,R_Z4TWxwp1MfR8N8t,,,,,54.353,18.659,anonymous,PL,1,,Prosimy Cię również o skopiowanie,,,,,,,,,,,,,,,5ea2f8fc43361c22c01aaa4a,,,,,
2023-03-30 16:13:59,2023-03-30 16:16:35,0,157.158.136.223,100,155,1,2023-03-30 16:16:36,R_1IWvFstM3UIgwpJ,,,,,50.2528,19.0295,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5fc2d0a578f48844d118ce07,2,3,3,5,1,24,1,4,,,,,,5fc2d0a578f48844d118ce07,bad,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i znalazł w nim schowaną pod siedzeniem paczkę zawierającą pół kilograma metamfetaminy.",yes,"Podstawa prawna: Art. 219. § 1. W celu wykrycia lub zatrzymania albo przymusowego doprowadzenia osoby podejrzanej, a także w celu znalezienia rzeczy mogących stanowić dowód w sprawie lub podlegających zajęciu w postępowaniu karnym, można dokonać przeszukania pomieszczeń i innych miejsc, jeżeli istnieją uzasadnione podstawy do przypuszczenia, że osoba podejrzana lub wymienione rzeczy tam się znajdują.
§ 2. W celu znalezienia rzeczy wymienionych w § 1 i pod warunkiem określonym w tym przepisie oraz z uwzględnieniem zasad i granic określonych w art. 227 można też dokonać przeszukania osoby, jej odzieży i podręcznych przedmiotów.","Komentarz: Według piśmiennictwa przypuszczenie o którym mowa jest subiektywnym sądem o tym, co było, jest lub będzie w rzeczywistości, powstającym w psychice człowieka pod wpływem posiadanych informacji o zdarzeniach, wiedzy o prawidłowościach występujących w otaczającym świecie, indywidualnej umiejętności kojarzenia faktów oraz innych czynników. Co więcej, decyzja o przeszukaniu musi mieć racjonalne uzasadnienie i opierać się na realnym prawdopodobieństwie wyprowadzonym z zebranych wiarygodnych informacji; nie jest dopuszczalne intuicyjne przeszukanie wszelkich miejsc, z którymi osoba poszukiwana miała kiedykolwiek kontakt."
2023-03-30 16:13:24,2023-03-30 16:16:38,0,94.40.96.172,100,194,1,2023-03-30 16:16:38,R_25ZLva2fhjMxBmg,,,,,53.0176,18.6202,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5cea706c0afd6e0001a9e93e,2,3,3,5,1,23,1,4,,,,,,5cea706c0afd6e0001a9e93e,neutral,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i nic w nim nie znalazł.",no,,
2023-03-30 16:14:23,2023-03-30 16:16:41,0,83.21.151.138,100,137,1,2023-03-30 16:16:41,R_1kXfXJF2jYWbt2y,,,,,53.4286,14.5475,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,6131f7010e926c9103558040,2,3,3,6,1,25,1,4,,,,,,6131f7010e926c9103558040,neutral,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i nic w nim nie znalazł.",no,,
2023-03-30 16:15:34,2023-03-30 16:16:43,0,89.69.223.29,100,69,1,2023-03-30 16:16:44,R_1qVQLHQFK5AGerK,,,,,54.353,18.659,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego czasu,,,,,,,,,,,,,,,5e88d5111d250056d60a23f1,,,,,
2023-03-30 16:13:31,2023-03-30 16:16:48,0,176.221.123.205,100,196,1,2023-03-30 16:16:48,R_1H77IhgD8ezoHTG,,,,,51.2487,22.5757,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5f268fa8c6f13f3d7f6b689a,2,1,1,3,1,35,1,4,,,,,,5f268fa8c6f13f3d7f6b689a,neutral,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i nic w nim nie znalazł.",yes,"Podstawa prawna: Art. 219. § 1. W celu wykrycia lub zatrzymania albo przymusowego doprowadzenia osoby podejrzanej, a także w celu znalezienia rzeczy mogących stanowić dowód w sprawie lub podlegających zajęciu w postępowaniu karnym, można dokonać przeszukania pomieszczeń i innych miejsc, jeżeli istnieją uzasadnione podstawy do przypuszczenia, że osoba podejrzana lub wymienione rzeczy tam się znajdują.
§ 2. W celu znalezienia rzeczy wymienionych w § 1 i pod warunkiem określonym w tym przepisie oraz z uwzględnieniem zasad i granic określonych w art. 227 można też dokonać przeszukania osoby, jej odzieży i podręcznych przedmiotów.","Komentarz: Według piśmiennictwa przypuszczenie o którym mowa jest subiektywnym sądem o tym, co było, jest lub będzie w rzeczywistości, powstającym w psychice człowieka pod wpływem posiadanych informacji o zdarzeniach, wiedzy o prawidłowościach występujących w otaczającym świecie, indywidualnej umiejętności kojarzenia faktów oraz innych czynników. Co więcej, decyzja o przeszukaniu musi mieć racjonalne uzasadnienie i opierać się na realnym prawdopodobieństwie wyprowadzonym z zebranych wiarygodnych informacji; nie jest dopuszczalne intuicyjne przeszukanie wszelkich miejsc, z którymi osoba poszukiwana miała kiedykolwiek kontakt."
2023-03-30 16:16:20,2023-03-30 16:16:48,0,79.185.110.192,100,28,1,2023-03-30 16:16:49,R_2tmTLBZexAWnSPr,,,,,52.2315,20.2517,anonymous,PL,1,1,Dziękuje Ci za poświęcenie swojego,,,,,,,,,,,,,,,5de476f9b5b7ff447db5c4aa,,,,,
2023-03-30 16:13:46,2023-03-30 16:16:50,0,212.127.93.110,100,184,1,2023-03-30 16:16:51,R_BKdd41EzAnw1fb3,,,,,51.1043,17.0335,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5c71b17c891e3200012477a2,2,3,3,7,1,33,1,4,,,,,,5c71b17c891e3200012477a2,bad,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i znalazł w nim schowaną pod siedzeniem paczkę zawierającą pół kilograma metamfetaminy.",no,,
2023-03-30 16:13:32,2023-03-30 16:16:53,0,195.222.114.191,100,200,1,2023-03-30 16:16:53,R_e3XIfebyaNs1a9j,,,,,50.3195,18.8861,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5fa3ea4112660a0401021336,2,3,3,5,1,18,1,4,,,,,,5fa3ea4112660a0401021336,bad,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i znalazł w nim schowaną pod siedzeniem paczkę zawierającą pół kilograma metamfetaminy.",yes,"Podstawa prawna: Art. 219. § 1. W celu wykrycia lub zatrzymania albo przymusowego doprowadzenia osoby podejrzanej, a także w celu znalezienia rzeczy mogących stanowić dowód w sprawie lub podlegających zajęciu w postępowaniu karnym, można dokonać przeszukania pomieszczeń i innych miejsc, jeżeli istnieją uzasadnione podstawy do przypuszczenia, że osoba podejrzana lub wymienione rzeczy tam się znajdują.
§ 2. W celu znalezienia rzeczy wymienionych w § 1 i pod warunkiem określonym w tym przepisie oraz z uwzględnieniem zasad i granic określonych w art. 227 można też dokonać przeszukania osoby, jej odzieży i podręcznych przedmiotów.","Komentarz: Według piśmiennictwa przypuszczenie o którym mowa jest subiektywnym sądem o tym, co było, jest lub będzie w rzeczywistości, powstającym w psychice człowieka pod wpływem posiadanych informacji o zdarzeniach, wiedzy o prawidłowościach występujących w otaczającym świecie, indywidualnej umiejętności kojarzenia faktów oraz innych czynników. Co więcej, decyzja o przeszukaniu musi mieć racjonalne uzasadnienie i opierać się na realnym prawdopodobieństwie wyprowadzonym z zebranych wiarygodnych informacji; nie jest dopuszczalne intuicyjne przeszukanie wszelkich miejsc, z którymi osoba poszukiwana miała kiedykolwiek kontakt."
2023-03-30 16:16:25,2023-03-30 16:16:55,0,109.197.33.97,100,29,1,2023-03-30 16:16:55,R_2b1tAZRoCmNZauB,,,,,49.8997,18.8104,anonymous,PL,1,2,"Lubię jeść mięso ale jedynie pod postacią kurczaka. ",,,,,,,,,,,,,,,5f6318fbbfaddb3c293e6236,,,,,
2023-03-30 16:14:26,2023-03-30 16:16:57,0,213.108.152.136,100,151,1,2023-03-30 16:16:58,R_1rqSRwVJKWBXBbZ,,,,,52.2296,21.0067,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,61368e16973769cedd2754e0,2,3,3,5,1,21,2,4,,,,,,61368e16973769cedd2754e0,neutral,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i nic w nim nie znalazł.",no,,
2023-03-30 16:14:37,2023-03-30 16:17:00,0,188.164.146.105,100,142,1,2023-03-30 16:17:00,R_rcCPOmblMGvv5df,,,,,54.1943,16.1776,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5f7eeb70ab927d1de7ac3e59,2,3,3,5,1,30,1,4,,,,,,5f7eeb70ab927d1de7ac3e59,neutral,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i nic w nim nie znalazł.",no,,
2023-03-30 16:16:29,2023-03-30 16:17:00,0,89.64.8.0,100,31,1,2023-03-30 16:17:01,R_1mJYyW3AIy2wYBv,,,,,51.1043,17.0335,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego czasu na udział w badaniu.,,,,,,,,,,,,,,,5d7e6ca9e7d6cc0018914ee9,,,,,
2023-03-30 16:14:30,2023-03-30 16:17:04,0,91.192.165.109,100,154,1,2023-03-30 16:17:05,R_12nH9OhsLF0llrU,,,,,50.0377,21.9962,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5f05c47cf4abed071ef4f83c,2,1,1,3,1,30,1,4,,,,,,5f05c47cf4abed071ef4f83c,bad,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i znalazł w nim schowaną pod siedzeniem paczkę zawierającą pół kilograma metamfetaminy.",yes,"Podstawa prawna: Art. 219. § 1. W celu wykrycia lub zatrzymania albo przymusowego doprowadzenia osoby podejrzanej, a także w celu znalezienia rzeczy mogących stanowić dowód w sprawie lub podlegających zajęciu w postępowaniu karnym, można dokonać przeszukania pomieszczeń i innych miejsc, jeżeli istnieją uzasadnione podstawy do przypuszczenia, że osoba podejrzana lub wymienione rzeczy tam się znajdują.
§ 2. W celu znalezienia rzeczy wymienionych w § 1 i pod warunkiem określonym w tym przepisie oraz z uwzględnieniem zasad i granic określonych w art. 227 można też dokonać przeszukania osoby, jej odzieży i podręcznych przedmiotów.","Komentarz: Według piśmiennictwa przypuszczenie o którym mowa jest subiektywnym sądem o tym, co było, jest lub będzie w rzeczywistości, powstającym w psychice człowieka pod wpływem posiadanych informacji o zdarzeniach, wiedzy o prawidłowościach występujących w otaczającym świecie, indywidualnej umiejętności kojarzenia faktów oraz innych czynników. Co więcej, decyzja o przeszukaniu musi mieć racjonalne uzasadnienie i opierać się na realnym prawdopodobieństwie wyprowadzonym z zebranych wiarygodnych informacji; nie jest dopuszczalne intuicyjne przeszukanie wszelkich miejsc, z którymi osoba poszukiwana miała kiedykolwiek kontakt."
2023-03-30 16:14:19,2023-03-30 16:17:06,0,31.182.163.105,100,167,1,2023-03-30 16:17:07,R_3sB8H6K68kN5m0k,,,,,49.7854,22.7697,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5e984c6428d7fb04c21a3bf5,2,3,3,5,1,23,1,4,,,,,,5e984c6428d7fb04c21a3bf5,bad,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i znalazł w nim schowaną pod siedzeniem paczkę zawierającą pół kilograma metamfetaminy.",yes,"Podstawa prawna: Art. 219. § 1. W celu wykrycia lub zatrzymania albo przymusowego doprowadzenia osoby podejrzanej, a także w celu znalezienia rzeczy mogących stanowić dowód w sprawie lub podlegających zajęciu w postępowaniu karnym, można dokonać przeszukania pomieszczeń i innych miejsc, jeżeli istnieją uzasadnione podstawy do przypuszczenia, że osoba podejrzana lub wymienione rzeczy tam się znajdują.
§ 2. W celu znalezienia rzeczy wymienionych w § 1 i pod warunkiem określonym w tym przepisie oraz z uwzględnieniem zasad i granic określonych w art. 227 można też dokonać przeszukania osoby, jej odzieży i podręcznych przedmiotów.","Komentarz: Według piśmiennictwa przypuszczenie o którym mowa jest subiektywnym sądem o tym, co było, jest lub będzie w rzeczywistości, powstającym w psychice człowieka pod wpływem posiadanych informacji o zdarzeniach, wiedzy o prawidłowościach występujących w otaczającym świecie, indywidualnej umiejętności kojarzenia faktów oraz innych czynników. Co więcej, decyzja o przeszukaniu musi mieć racjonalne uzasadnienie i opierać się na realnym prawdopodobieństwie wyprowadzonym z zebranych wiarygodnych informacji; nie jest dopuszczalne intuicyjne przeszukanie wszelkich miejsc, z którymi osoba poszukiwana miała kiedykolwiek kontakt."
2023-03-30 16:14:18,2023-03-30 16:17:09,0,188.147.8.241,100,171,1,2023-03-30 16:17:10,R_22LWC8D5utBIrBG,,,,,50.2877,21.4449,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5f4f835cea1e870397a4d295,2,3,3,6,1,24,1,4,,,,,,5f4f835cea1e870397a4d295,bad,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i znalazł w nim schowaną pod siedzeniem paczkę zawierającą pół kilograma metamfetaminy.",no,,
2023-03-30 16:14:26,2023-03-30 16:17:10,0,93.105.87.117,100,163,1,2023-03-30 16:17:11,R_50IA5KrUhR2yzOF,,,,,51.1043,17.0357,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5ea9ac27abf6101099ff0360,2,3,3,4,1,22,1,4,,,,,,5ea9ac27abf6101099ff0360,bad,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i znalazł w nim schowaną pod siedzeniem paczkę zawierającą pół kilograma metamfetaminy.",no,,
2023-03-30 16:14:04,2023-03-30 16:17:13,0,153.19.194.106,100,188,1,2023-03-30 16:17:13,R_1i20j8t35feh86g,,,,,54.353,18.659,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,600d9d74effefd55e50186c5,2,1,1,3,1,20,1,4,,,,,,600d9d74effefd55e50186c5,neutral,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i nic w nim nie znalazł.",no,,
2023-03-30 16:15:06,2023-03-30 16:17:16,0,77.253.85.1,100,129,1,2023-03-30 16:17:17,R_1MLGlKR4EZ81siE,,,,,52.2296,21.0067,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5e8f740429529124dfc3e7a5,2,3,3,5,1,22,1,4,,,,,,5e8f740429529124dfc3e7a5,bad,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i znalazł w nim schowaną pod siedzeniem paczkę zawierającą pół kilograma metamfetaminy.",yes,"Podstawa prawna: Art. 219. § 1. W celu wykrycia lub zatrzymania albo przymusowego doprowadzenia osoby podejrzanej, a także w celu znalezienia rzeczy mogących stanowić dowód w sprawie lub podlegających zajęciu w postępowaniu karnym, można dokonać przeszukania pomieszczeń i innych miejsc, jeżeli istnieją uzasadnione podstawy do przypuszczenia, że osoba podejrzana lub wymienione rzeczy tam się znajdują.
§ 2. W celu znalezienia rzeczy wymienionych w § 1 i pod warunkiem określonym w tym przepisie oraz z uwzględnieniem zasad i granic określonych w art. 227 można też dokonać przeszukania osoby, jej odzieży i podręcznych przedmiotów.","Komentarz: Według piśmiennictwa przypuszczenie o którym mowa jest subiektywnym sądem o tym, co było, jest lub będzie w rzeczywistości, powstającym w psychice człowieka pod wpływem posiadanych informacji o zdarzeniach, wiedzy o prawidłowościach występujących w otaczającym świecie, indywidualnej umiejętności kojarzenia faktów oraz innych czynników. Co więcej, decyzja o przeszukaniu musi mieć racjonalne uzasadnienie i opierać się na realnym prawdopodobieństwie wyprowadzonym z zebranych wiarygodnych informacji; nie jest dopuszczalne intuicyjne przeszukanie wszelkich miejsc, z którymi osoba poszukiwana miała kiedykolwiek kontakt."
2023-03-30 16:13:53,2023-03-30 16:17:17,0,83.22.201.187,100,204,1,2023-03-30 16:17:18,R_3QWyzIWfGPw4E9a,,,,,50.2598,19.0133,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,604f48ad0cf8d55887cb172e,2,3,3,3,1,21,1,4,,,,,,604f48ad0cf8d55887cb172e,bad,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i znalazł w nim schowaną pod siedzeniem paczkę zawierającą pół kilograma metamfetaminy.",no,,
2023-03-30 16:13:56,2023-03-30 16:17:26,0,89.64.94.137,100,210,1,2023-03-30 16:17:27,R_1DNklqsX4lU9wDt,,,,,52.2226,21.0257,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,589b7f625e63bf00013b2e5a,2,1,1,2,1,33,1,4,,,,,,589b7f625e63bf00013b2e5a,neutral,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i nic w nim nie znalazł.",no,,
2023-03-30 16:14:28,2023-03-30 16:17:27,0,155.158.58.72,100,179,1,2023-03-30 16:17:28,R_3m2lXRgjdC3KdHI,,,,,49.7146,19.013,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,60394fe628b8f044fa78fd2f,2,3,3,3,1,22,5,4,,,,,,60394fe628b8f044fa78fd2f,neutral,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i nic w nim nie znalazł.",yes,"Podstawa prawna: Art. 219. § 1. W celu wykrycia lub zatrzymania albo przymusowego doprowadzenia osoby podejrzanej, a także w celu znalezienia rzeczy mogących stanowić dowód w sprawie lub podlegających zajęciu w postępowaniu karnym, można dokonać przeszukania pomieszczeń i innych miejsc, jeżeli istnieją uzasadnione podstawy do przypuszczenia, że osoba podejrzana lub wymienione rzeczy tam się znajdują.
§ 2. W celu znalezienia rzeczy wymienionych w § 1 i pod warunkiem określonym w tym przepisie oraz z uwzględnieniem zasad i granic określonych w art. 227 można też dokonać przeszukania osoby, jej odzieży i podręcznych przedmiotów.","Komentarz: Według piśmiennictwa przypuszczenie o którym mowa jest subiektywnym sądem o tym, co było, jest lub będzie w rzeczywistości, powstającym w psychice człowieka pod wpływem posiadanych informacji o zdarzeniach, wiedzy o prawidłowościach występujących w otaczającym świecie, indywidualnej umiejętności kojarzenia faktów oraz innych czynników. Co więcej, decyzja o przeszukaniu musi mieć racjonalne uzasadnienie i opierać się na realnym prawdopodobieństwie wyprowadzonym z zebranych wiarygodnych informacji; nie jest dopuszczalne intuicyjne przeszukanie wszelkich miejsc, z którymi osoba poszukiwana miała kiedykolwiek kontakt."
2023-03-30 16:14:12,2023-03-30 16:17:28,0,46.205.209.180,100,195,1,2023-03-30 16:17:28,R_2YPrl4Mw1Otj3YN,,,,,52.2296,21.0067,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5ce43a8af5f5b00015477c7f,2,3,3,6,1,37,1,4,,,,,Nie mam uwag.,5ce43a8af5f5b00015477c7f,bad,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i znalazł w nim schowaną pod siedzeniem paczkę zawierającą pół kilograma metamfetaminy.",no,,
2023-03-30 16:14:50,2023-03-30 16:17:28,0,79.184.221.114,100,157,1,2023-03-30 16:17:28,R_2TmUI8BZkDOy870,,,,,52.2305,21.0284,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5f6140e95bd9c00ce24bf92a,2,3,1,3,1,21,1,4,,,,,,5f6140e95bd9c00ce24bf92a,bad,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i znalazł w nim schowaną pod siedzeniem paczkę zawierającą pół kilograma metamfetaminy.",yes,"Podstawa prawna: Art. 219. § 1. W celu wykrycia lub zatrzymania albo przymusowego doprowadzenia osoby podejrzanej, a także w celu znalezienia rzeczy mogących stanowić dowód w sprawie lub podlegających zajęciu w postępowaniu karnym, można dokonać przeszukania pomieszczeń i innych miejsc, jeżeli istnieją uzasadnione podstawy do przypuszczenia, że osoba podejrzana lub wymienione rzeczy tam się znajdują.
§ 2. W celu znalezienia rzeczy wymienionych w § 1 i pod warunkiem określonym w tym przepisie oraz z uwzględnieniem zasad i granic określonych w art. 227 można też dokonać przeszukania osoby, jej odzieży i podręcznych przedmiotów.","Komentarz: Według piśmiennictwa przypuszczenie o którym mowa jest subiektywnym sądem o tym, co było, jest lub będzie w rzeczywistości, powstającym w psychice człowieka pod wpływem posiadanych informacji o zdarzeniach, wiedzy o prawidłowościach występujących w otaczającym świecie, indywidualnej umiejętności kojarzenia faktów oraz innych czynników. Co więcej, decyzja o przeszukaniu musi mieć racjonalne uzasadnienie i opierać się na realnym prawdopodobieństwie wyprowadzonym z zebranych wiarygodnych informacji; nie jest dopuszczalne intuicyjne przeszukanie wszelkich miejsc, z którymi osoba poszukiwana miała kiedykolwiek kontakt."
2023-03-30 16:16:27,2023-03-30 16:17:28,0,62.21.26.100,100,61,1,2023-03-30 16:17:29,R_z8Y4RLTsrw3AFJD,,,,,52.4052,16.9339,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego czasu,,,,,,,,,,,,,,,5f385a9095dbf4357d3abc28,,,,,
